snoring_rate,respiration_rate,body_temperature,limb_movement,blood_oxygen,eye_movement,sleeping_hours,heart_rate,stress_level
81.03050176286911,19.413136454650832,37.65735081714479,14.590164573047934,95.30528899754864,6.904590631459973,4.00935414038721,75.90387490201724,4
83.9889242680162,18.279628797773917,37.377230838379184,15.310257979822195,92.40721060685394,47.42550209769536,8.753698602289145,60.69973393491568,4
35.183125621386324,28.731524596460865,37.95051532083027,3.1781633533870712,90.8147320818347,56.06782949389499,5.872164580075233,64.16422017462887,4
55.09260099809909,26.951149340179125,37.47333788284941,12.204502989552825,94.49067818122901,62.842645661458704,6.112763540410078,70.0156418086497,4
38.110834166759076,29.370484391997227,38.24684647616332,2.7070816455537106,95.55785637451497,68.86316293078755,4.467746251915872,90.59330620051898,4
90.41723981129155,14.237350022739804,38.301403728022514,15.027501720580913,85.06544904475463,25.327238352271507,6.584337604952125,50.693106795643004,4
73.63086887792906,25.155614553665597,37.34344185374691,13.13910312534279,87.50429633120798,0.9978776658449373,4.6016895702096905,82.46894101183112,0
53.16286173968544,28.89012822277868,37.0536555944701,19.13229242166916,95.69569075951478,72.3443662354912,2.3141553139332185,83.44382655203427,2
34.44908452002166,15.262195190981883,37.684700657186724,1.3791603271284236,94.99578120367309,53.56565993475786,4.175988842754848,89.93278901783182,4
51.76876252009635,13.196932812601995,38.32472669123338,1.1410944230250863,99.49071257693015,83.61177032072487,2.0510323472527254,96.63764695301566,2
52.76283254187229,25.340171687221062,36.921324378011334,5.6437414938640025,96.41556685376175,82.13883629006943,9.826838296454852,51.006892447464494,4
81.07243248366449,22.340516037238416,37.745933167126964,5.234113674718119,99.26159061597008,84.33261677878832,9.72597767855798,57.68918527566081,3
74.62902299486493,27.152917981648898,37.76312044018504,4.939575981439996,95.5381075230221,48.50946599795402,5.16124237977844,94.30856470279966,4
92.10489198034286,14.515902779273212,37.96622604483056,18.125091610420732,89.47078312959165,33.362839583686565,7.826966834717168,72.92592810935076,1
63.055044761336454,26.31481161347802,36.76313537025452,4.990923996990122,86.58047383376285,79.155820259137,4.7664487872834,78.22953194667318,0
38.37159721568112,15.629291760859402,37.93164992936418,5.43899452257262,96.72735795017404,45.12941130292549,7.368745256687808,83.15136018615738,3
79.92713510560965,14.94580697158268,38.31806504133128,15.187965248359275,94.66223832213873,18.34421964034345,8.443440344367833,83.95333022478187,3
83.25495340318282,14.956784362757872,36.85936621774049,8.9947968490108,85.72279018589944,85.49740195614743,9.574049957537927,96.58702016582541,1
69.28940382986474,26.66234496416488,36.97508664984775,15.534211139103624,90.40075698851467,88.25598767723473,5.201698206797376,99.84747087058349,4
83.96770259681927,23.9735499725316,38.44279018808328,1.3073231512877048,99.3519972322643,46.63097561401701,8.266383863648382,86.00787304654702,0
64.56569174550735,21.415177645844146,36.86195390541898,9.751423873467687,92.50601718565302,7.569972730978747,4.12742760505695,64.36106046025753,3
66.59129805673959,18.458948714223045,38.20877018673916,0.6722720036656527,91.49093704029556,38.782608991693124,9.922658430349188,93.98762011471717,0
59.927871285098476,27.78960973463595,37.48455571289607,1.2530640691070905,91.86549407738941,80.35376594626034,2.206156790114809,52.46104572703808,3
31.77933887208666,19.06401193360744,36.994462148806356,18.12874906688822,88.13324086007745,90.17740285462287,6.828230452008968,61.55404264372481,4
37.552399889531316,26.698789910488387,38.24149980254502,2.7849074223519033,90.53060756297192,20.347274249759582,7.276047853210617,94.86928587318575,3
32.200042998071396,19.90442835426393,37.39061051000533,10.648413645504341,90.54719883980765,6.697361202527152,7.504364456593031,62.80957572196775,3
74.54872878846463,18.784999729648337,37.52963470785938,8.221912052014131,85.78532530281208,87.73504531328386,2.963100630312712,61.03255298108742,2
52.004918675342864,20.328236142052916,37.218466738799535,6.946866525176853,96.51351442776877,38.94049389788753,9.508238267785043,56.906264657012365,4
65.5999483815292,17.424801734954556,37.685901702869856,17.99666691374545,91.24756647855818,54.176096426756324,3.4494662324006624,92.95558788234582,1
93.5296531748265,25.45696884317252,36.82704774517005,0.43646793550979,97.33269830224634,96.80658120507589,6.982027225918729,75.00291295955434,1
47.450456040421244,21.048967021664623,37.28216307330352,13.275793723511782,97.75522001679843,6.656472791422285,3.7814086329846797,83.74466015270774,4
58.72680461249408,16.17982851264271,38.438824644670575,19.267888684271007,88.17991082047988,64.83180074520956,4.457731336170167,61.953319203751484,1
82.88857969801342,28.19234231894223,37.01626686540226,11.20336366923684,94.86030223255193,7.410542257486707,6.371668333824995,87.90202105056082,4
46.015871584413574,18.910041984717807,37.81347332908258,18.736449240661837,92.08422706244473,37.54689284665004,5.337547348516612,88.00027724810492,1
35.38859368801551,21.783951500051796,37.15038012844939,1.0451575857204753,98.20235106882228,80.38145451934467,3.2818048078120503,65.629901245415,2
50.28260170396376,28.316497997361846,38.0469462513732,8.375866381483227,88.23611018764682,43.34722327556344,3.3674912193667863,70.53413165051414,1
41.285490107780305,23.236283926451858,36.7617473214367,5.203155819241023,95.16719800465066,99.71823539029504,5.345158305302397,60.484513871510046,3
95.07883566398012,14.104164732750554,38.439642090157086,14.616419299614595,94.11628183379084,55.905928494660216,8.058263826204005,98.82805116614522,4
86.56842656950919,28.916978225042552,37.40757908276728,19.625941809944933,89.42952216357749,32.11621526359535,9.18371717478231,82.28012885292058,0
74.33826295572965,23.29874495528552,36.97210092669293,5.130601248884956,87.04901355476758,22.011132590475313,2.6730212980750627,96.72719403577577,0
91.00224131314025,18.02830106382755,36.64699349466002,13.083492029481489,94.77459640715915,35.05205342861618,5.1448312604752084,65.16927718145666,4
86.257045382938,14.50689730794097,36.83951581017508,3.9619526551948026,96.07896187198496,37.25332737595508,2.801964509783013,89.09454564984449,2
43.05990412202251,26.292453406865327,37.53954789711204,11.306605091432198,89.73441015645025,6.8713677723960975,2.132739845060783,88.2929321942371,1
92.47912989429844,23.161309606713242,37.17400635286257,9.278649733766724,94.67248906033471,36.95741994267732,7.293749461151653,84.58278259332707,2
67.75395693409556,21.602299655573788,38.15776673176522,19.44010659263074,90.92696361417255,46.423851973922496,6.819595535732702,98.28194876334001,0
86.52081086148438,28.090066494917238,37.36177504732361,12.170545453929332,95.69810324923927,72.27377522388046,3.3041529105190897,69.67776680531577,4
92.72639099464453,26.194749802041553,36.99742854517526,6.990127441736376,87.9882291234108,65.6729484721608,3.870502664744513,56.53586617948787,4
52.26024324803047,14.730147835189522,37.73428997320806,2.2819156977586674,98.35322503954262,70.87656552291543,2.189662029156147,83.58544296220305,2
37.70363471693737,17.610997220319867,37.91355443377089,3.024936574698691,89.31114394698369,0.8363681876857099,8.67957764555523,86.46549002386031,2
45.95546137793592,16.472804516660382,36.8340838158019,4.506338599024701,90.5167898163423,21.766739958053606,9.797524768388412,78.75302867294073,1
59.89754520383794,25.391033266308185,36.83523843257664,5.01933322680596,85.87137928120525,66.16842883998565,3.0836762943575264,60.34089465666982,3
87.26103361457452,12.603583825244028,36.57334285386709,17.012321156822757,86.67268318481915,48.398936817974715,3.851801710122385,75.22279708346777,3
90.25114082794404,22.258014327683696,37.97280403013128,11.224455765650498,92.73792854068492,0.5313475668345946,8.947276191575472,65.60948682845647,1
30.48664913718335,25.724256343332428,37.82760905524361,10.467818227487328,89.01389015091956,80.44946424318223,9.411710383649478,71.37332640833445,3
65.7523111804296,27.78178146171149,37.44926175149963,2.2953774373843494,97.53220338613292,77.28095732903374,5.357019062454483,82.26092879223319,0
59.21877022041453,18.157471476886336,38.188340897938396,17.2027938669887,85.22040082982431,54.841916299356264,2.404979778152593,87.26073713454173,3
45.54754673295112,26.782631484096232,38.11134030590011,14.456286064169674,90.68641073007905,6.646332577627212,2.315134669542555,61.611234545067155,1
38.3905757133578,13.991371265193731,37.67070872879351,1.3533672380000317,90.06018320153639,76.65150495325847,6.5915989285520835,70.26626803234767,3
53.63306199825396,27.236141251221326,38.23654256102652,14.156701944595373,85.28991446376402,58.37135877313639,5.143160871145432,63.45807854958146,4
96.00367927387634,14.294795921975684,36.91168242007354,10.870764346852921,86.86552598500765,78.19599771579591,2.229219420621236,59.93158069309345,2
52.62420524145287,19.15117123008661,36.723839238795456,1.634506914935565,91.20464012377953,75.17469923958404,6.666019138500454,89.16936099979192,0
66.31534352203562,26.351316584031963,37.03949922303398,9.166012830573129,92.3929687667117,80.30020719578371,2.0904202927121798,95.46263472184961,4
79.21132712266245,14.698513692277928,36.614173712178626,9.693925742600939,91.06434620882304,51.80080664046248,8.298975665194185,68.51160928422884,4
55.454072166550574,16.126525114187547,37.56233905600207,3.315490803265515,92.9640651761814,14.032451819351499,4.451462581626973,87.56394621868834,1
98.02474579046725,25.00054623107519,38.37321138458992,18.913962940005646,93.92697512358522,67.11574733796887,2.322064024073857,94.84976446822056,2
97.37131064594779,24.960657657829337,36.57868708133702,16.99950742961324,85.14885731691753,62.04737850519706,6.7068177678652265,92.30621052651158,2
47.62476070777549,23.54065739193535,36.74421982802005,13.380446746582166,91.96142739180256,74.22531871990871,5.1814753154644375,59.140669426961296,0
64.80739541246697,24.4910720004078,37.40439805656687,9.245911220012143,99.45248861331382,16.98810060507353,9.790403306857197,97.81459407566807,1
51.06148168717388,21.769039980256732,38.367750035055806,8.235310831690171,92.78548420194323,19.497519990028923,6.3535893000296175,68.83382202147313,0
49.93883460642273,16.53238306032515,37.132312209953504,13.019469343019082,95.1631340118843,89.04095172193284,4.201913448296066,66.96203305869182,3
32.582086314817296,18.222527883070548,37.51446961737678,10.908637388138109,89.67795786875325,74.99777984520708,7.675510917071798,53.121566363889016,4
72.66950337859278,15.268758902425663,36.58314571810078,1.2454621176377123,96.60987067229144,90.82284887003229,4.171936020341691,74.30868270524415,0
65.1875316260203,28.35211010400531,36.79668640192418,10.250052975406634,96.59382222814173,75.87153211639207,9.23394633126052,55.45068078204643,4
33.60351258749925,22.501052305790168,38.47326024591769,16.12807234465679,92.81944071481209,59.71553059903019,4.9977757640590115,62.4269910463713,1
49.505252496562804,19.215325501745518,38.430237392872094,9.18479755193916,99.6402073491882,65.41327370278736,6.398948502209642,65.84713108836407,3
93.57861201766576,20.31610446559439,36.50987996186882,1.0391315510853683,86.8832532214398,88.91279239400099,2.404584830593831,90.4413161745842,1
46.769332346688074,29.051100113012676,38.40362357084648,15.725563987680662,85.25421497334372,57.88067545119405,5.408969903617846,93.77443251979483,3
40.14264104638562,14.760325256089445,37.778239875631,4.027275642719488,96.55237317635644,63.239132432838744,8.65890831728796,65.12331587307348,3
64.26169321942942,22.55213697630235,38.23583658904005,5.1724166977607755,97.10733306047324,15.647671600360058,8.445190442906735,92.93490606222869,4
98.99553178774205,21.105996219920385,37.40947971126772,3.294127068645918,86.80310843680864,47.39212201161027,3.79454847082821,92.86154686848955,1
46.94386900580503,23.00617623782366,37.5311920571585,6.60430129742995,88.98374249437909,71.6397111958099,3.8086325680845015,88.23254751924367,1
77.0494883184115,12.325983308775129,37.47769316051384,15.1350301137727,85.26328545049944,27.09426983163654,8.538442497705894,57.334755700759075,0
83.31337307301024,27.698230360994728,37.83372851509221,10.387717190078746,89.39962916170848,20.22541805245349,9.443187361354603,84.51614234503646,1
46.63462807946797,28.77812908470502,36.779302509512625,4.097625483014252,96.59712810878007,31.382680822441557,2.7628873701840284,97.25120322902845,0
80.97514440283017,22.17239730460576,36.55994717974536,17.556601563040818,92.76940791568869,24.150062799283344,5.600469115409802,84.12702393835785,2
55.74481929034772,24.53971482978406,37.11585988318238,17.591637099030585,90.22143389752432,21.491263703639586,4.699634231713832,66.58084245539169,2
74.26140814155056,28.604988861191323,37.909361525473294,17.41156850092014,90.57608942359495,42.48508428680869,8.965507643659514,75.02896587154157,2
74.34707975326262,24.730295417641173,36.903706904245894,4.775924227630785,85.02030438573202,90.78385138835341,2.66819931744015,82.28625216755268,1
67.50422788523309,14.745702772456704,37.84686486664984,9.024786883619761,89.49700791347854,50.705964673871826,3.6890075404642992,75.52852043642518,1
36.32028390380858,22.373190483002638,38.43982409221454,19.699793122817503,94.69688112456896,18.792038081532304,8.019746700691954,55.99764708654849,0
88.47117469124666,22.920870834891407,36.68780143157883,15.440249526199807,99.61291665724536,7.697166938087408,2.4103507918497247,65.60320223260103,3
52.45460454802151,19.63435208344295,37.84520423645025,0.5433484245111964,97.7059124047585,69.61561451379252,5.940283045714314,90.11980152768163,0
43.0562957279898,25.25599624124501,37.387500438609145,1.304091825209841,85.35392446968294,38.279876443638784,5.53685627743776,93.07090230477587,2
32.85425990883348,28.818606265842266,38.23628450875501,9.278627536246656,98.4784090701226,82.18309465853592,4.675209431909989,56.86500163577851,0
71.36250602317693,28.660233232321975,36.854299578894775,18.184404117231203,96.74797619947938,65.95107686407702,5.15657852255139,97.61933761993623,3
77.42950532895978,20.11510868527438,37.88525190445233,10.774035959054284,96.70564185356471,79.62414505413685,6.2395246954418635,66.44113089243046,1
31.16114802494993,14.038284825133594,38.176230579296224,9.956250160685805,91.86993638505358,27.194603941844875,3.290938867107065,83.11568693653601,0
65.84651408094967,29.727141581322023,38.389228438948045,2.1094739991326117,90.97007939431754,69.2358922461058,6.575967026268742,87.59125729783406,2
45.85470426385566,27.100165556026816,37.866496056579294,13.135602094485881,89.5437359324979,26.406198469371876,8.44345863439989,90.59731173189417,2
75.1620953286615,14.243928261658803,37.494349528016855,16.44206321200451,85.98542288431548,93.90684794502916,8.081287438321272,97.2874851112965,1
42.2056500303494,28.5751538871127,37.73569448040243,7.608400150151247,88.42353045240549,63.63742815333744,3.2311992375501895,65.64597740144113,0
78.36564166717261,27.65813451711831,38.237809968957436,15.51223701850655,88.69905452467037,32.451180017534206,3.1939957579317912,92.92532272757772,3
57.07147424103762,21.3390850282693,37.64121949327766,19.289533078016234,92.26115604565302,26.951186229227265,4.145394941959307,56.584345171810355,1
95.57109921157142,22.642957843408727,36.56077411939367,4.075329182553782,96.21166609895042,19.09265850716435,4.888597810728298,85.25204531767963,0
39.62646609021952,19.182048669662343,38.361897391013954,10.466592623894826,92.1071474259692,69.46409588937279,5.267644651267861,87.09888647569929,4
53.8746445735181,12.985709498796563,37.87905350206312,5.742759161691511,85.86766674170741,21.87156129979273,7.437577734666762,83.88616206006603,2
37.943146486841236,18.033550349626218,37.8530267715545,15.857088380676787,99.36684701482307,59.53032659274891,2.4534434573266832,62.61573680675765,3
94.7285532794994,26.451362074764205,36.93135030479544,11.55186731762315,99.14086478641168,26.463502692535734,2.277381633808531,93.65215735076018,3
91.41375473666866,12.083376414082851,37.817770940465316,12.691648351006075,96.77784314722612,66.19689447938686,5.135284503551272,58.44292316851975,3
48.05591394006089,18.002985090440596,37.28772881130832,15.958283192317882,99.86991852346331,81.49397285405392,7.577309537103844,52.681739576041544,2
76.19888322239254,19.16703648463698,37.80246595408298,7.919409453249098,93.16723499200394,77.80252431446532,3.5474827436518606,85.87324953059561,0
87.20555401408511,21.67312085288261,36.71318606061598,18.301801368140865,99.44152525379809,76.08513309307817,7.132035850050014,73.77378576163669,1
68.86405681196237,28.55740109542969,37.81569060920607,10.6605773449228,86.13407560925125,18.772240569225207,4.078625103522396,92.4549009979338,0
67.07554048492045,18.234227898587303,38.49882745154133,3.15909645670696,90.48521122392057,8.838494698451871,9.08868887050813,69.16985705291295,1
46.929660363031616,18.2451576341321,36.59642407772111,13.91798236337605,88.38071902010148,69.89488284873856,9.165519554132931,58.41392942538564,3
36.51719374641294,25.27502246597547,38.45434836844264,15.865227008765089,87.93749626201405,36.83472137943513,4.378297634250612,91.82210962349349,0
92.80510305673288,20.13992293601653,37.313815921445745,6.335233541350533,87.11204423339014,43.23462264033473,3.839950031705924,77.44548158200358,3
93.02926400143313,16.042886812919676,38.241506900674516,17.14358513997506,94.33620462348995,3.1149092793391064,5.29043177652985,59.45978961951774,4
74.31710200912875,20.14391129038848,38.06477096811655,18.122865095315326,96.71982783620957,25.95764492750492,3.9242526814411898,86.0191999293223,3
53.73208537340905,14.535426366836397,37.63403252197334,5.538089747556178,93.67447599130541,3.3676403874464023,7.379070746333629,75.55568192447502,3
54.44467022288626,15.17496575711202,37.97689841850265,19.67042945430444,87.20444064382315,87.91857726012476,8.608517476386284,80.215649112016,1
80.81689752091675,20.970619909310635,38.2570311226027,2.8142305609751683,97.16685654900206,24.339668321853047,7.384737047289736,73.04491691032909,4
92.79771819668039,19.540658091081863,37.30828064330207,4.0403133680498,94.53932060745592,55.73371695730081,8.594803577994796,91.43544919090033,3
92.0960496985582,28.4672262192258,37.15406632312648,3.6844967847605226,90.82248559190494,3.897932066113041,5.175937297659793,91.4781357841525,3
84.59128821003367,18.523090184099395,37.83518677112717,17.87979420015741,95.11195443304095,66.6847391305658,3.250535765670887,85.46944109121931,4
74.94221523080014,22.45059030500478,38.11569188388252,13.085851046499236,88.8985746886425,32.30273457540939,7.903607579180737,55.27006886982311,4
35.889797549653416,23.380757182551548,38.02457026955323,3.0420856644454575,90.17788312741315,89.79191869576658,4.883796041132431,91.94269309520345,0
41.31400998662296,12.235700218590006,38.09562729771727,8.80646836736698,98.76228764697986,88.81181889340358,7.37016660183306,83.55064902664549,1
92.89879319689555,23.94367269630079,37.37116662962587,12.30596050139604,89.35756758507131,32.529061836174776,4.165151535854125,84.85120830021498,4
72.4500341761713,15.204647403655525,38.135668432350045,1.6692816997876658,92.04982402236905,90.09608956904678,2.6498370784533813,68.14914202019358,4
30.643793613164075,29.299265714450193,36.74041811074122,17.648327368146774,98.35211706094022,99.61576734987788,9.940654363902107,93.96397780785034,2
37.103008000622246,14.675929099556033,37.5889781959217,16.072070708830704,95.61582025401292,82.5415664123948,3.2496120634447943,86.26858001174287,4
76.4451238375639,19.463234227086428,36.51151732099624,10.104135471532764,85.93304839247054,84.4871347755229,9.907367951707847,55.629523326459726,1
30.35431086923531,13.53629402541559,37.149171659800544,19.342532305183408,87.20954566418456,24.90087361090899,9.81823946053158,70.38890172030813,3
